Name,Value
Unspecified,000000
Civilian (Land Civilian),110000
Civilian (Land Civilian) : Environmental Protection,110100
Civilian (Land Civilian) : Government Organization,110200
Civilian (Land Civilian) : Individual,110300
Civilian (Land Civilian) : Organization or Group,110400
Civilian (Land Civilian) : Killing Victim,110500
Civilian (Land Civilian) : Killing Victims,110600
Civilian (Land Civilian) : Victim of an Attempted Crime,110700
Civilian (Land Civilian) : Spy,110800
Civilian (Land Civilian) : Composite Loss,110900
Civilian (Land Civilian) : Emergency Medical Operation,111000
